image_id,post_id,date,author_class,author_department,is_anonymous,purpose,target_class,target_department,description,sentiment,target_name_initial
1100,1100_01,2022-08-21,J2504,J,True,寻人,,,很白的女生,中性,
1101,1101_01,2022-08-21,,,True,其他,,,,中性,
1102,1102_01,2022-08-21,J2202,J,False,其他,,,牛逼,积极,wlh
1103,1103_01,2022-08-21,,,True,寻人,J2205,J,打球超帅的学姐,积极,
1104,1104_01,2022-08-21,,,False,寻人,,,短头发的女生,中性,xzm
1106,1106_01,2022-08-21,J2504,J,True,寻人,,,很白的女生,中性,
1107,1107_01,2022-08-21,,,True,祝福,J2304,J,生日祝福,积极,cxI
1108,1108_01,2022-08-21,,,False,祝福,,,生日快乐,积极,ypf
1109,1109_01,2022-08-21,J2305,J,False,祝福,,,大帅哥,积极,yfy
1110,1110_01,2022-08-21,,,True,提问,24届,I,询问有无男女朋友,中性,miaosiyǔ
1111,1111_01,2022-08-21,,,True,祝福,J2207,J,,积极,
1112,1112_01,2022-08-21,,J,True,提问,,,新初一各班的班主任,中性,
1113,1113_01,2022-08-21,,,True,寻人,S2503,S,举旗手,中性,
1114,1114_01,2022-08-20,,,True,提问,,,,中性,
1115,1115_01,2022-08-20,,,True,祝福,,,游泳考试顺利,积极,23jdxzxjm
1116,1116_01,2022-08-20,S2504,S,False,表白,S2503,S,帅,积极,xty
1117,1117_01,2022-08-20,,,False,寻人,四班,,好看,积极,lry
1118,1118_01,2022-08-20,,,True,祝福,J2303,J,游泳中考顺利,积极,
1119,1119_01,2022-08-20,,,True,祝福,S2503 S2504,S S,,积极,xty lry
1120,1120_01,2022-08-20,,,False,祝福,J2301,J,中考游泳顺利,积极,
1121,1121_01,2022-08-20,J2507,J,False,吐槽,J2507,J,被叫普信女搞笑女,消极,
1123,1123_01,2022-08-20,,,False,其他,,,天下第一,积极,hqy lry
1124,1124_01,2022-08-19,,,True,表白,,,一段美好的感情，思念和心动,积极,
1125,1125_01,2022-08-19,,,True,表白,,,真诚用心温暖可靠,积极,n
1126,1126_01,2022-08-19,,,True,祝福,,,真诚、用心、温暖、可靠，给足安全感,积极,
1127,1127_01,2022-08-19,J2305,J,False,寻人,,,教官,积极,yt
1128,1128_01,2022-08-19,,,True,祝福,J2302,J,游泳考试顺利,积极,J2302qt
1129,1129_01,2022-08-19,,,True,提问,,,询问游泳考试补考规则,中性,
1130,1130_01,2022-08-19,,,True,提问,24届,I,询问是否有男朋友,中性,miaosiyǔ
1131,1131_01,2022-08-18,J2305,J,True,祝福,J2305,J,全班游泳考试顺利,积极,
1132,1132_01,2022-08-17,,,True,提问,,,,中性,
1133,1133_01,2022-08-17,,,True,寻人,,,长发好看,积极,
1134,1134_01,2022-08-16,,,True,祝福,,,好老师，值得珍惜,积极,sj gj Celia coming yls zj
1136,1136_01,2022-08-16,,,True,祝福,,,好朋友,积极,YHX
1137,1137_01,2022-08-15,J2503,J,False,祝福,J2503,J,匹配到好班主任,积极,J2503dtxm
1139,1139_01,2022-08-15,,,True,提问,,,询问社会实践推荐地点,中性,
1140,1140_01,2022-08-15,,,False,其他,,,暑期社会实践活动通知,中性,
1142,1142_01,2022-08-15,J2208,J,True,表白,,,老师,积极,sj
1143,1143_01,2022-08-15,J2202,J,False,其他,,,,积极,
1144,1144_01,2022-08-15,,,True,表白,J2304,J,,积极,yjq
1145,1145_01,2022-08-15,,,True,表白,J2304,J,,积极,yiqg
1146,1146_01,2022-08-14,,,True,表白,J2304,J,,积极,cxl
1147,1147_01,2022-08-14,,,True,推广,,,加好友,积极,
1148,1148_01,2022-08-14,,J,True,提问,,,班主任,中性,dln
1149,1149_01,2022-08-14,,,True,表白,J2305,J,,积极,sxg
1153,1153_01,2022-08-12,,,True,表白,J1807,J,喜欢多年，放不下，不介意异地,积极,wgw
1154,1154_01,2022-08-12,,,True,表白,1807,,过了这么多年好像还是放不下,积极,wgw
1155,1155_01,2022-08-12,,,False,表白,J1807,J,初中喜欢的第二个女生,积极,zyy
1156,1156_01,2022-08-12,J2402,J,False,其他,,,求带原神,中性,
1159,1159_01,2022-08-12,,,True,表白,j2306,J,好爱他,积极,zhj
1160,1160_01,2022-08-12,,,True,表白,J1805,J,,积极,cck
1161,1161_01,2022-08-12,,,True,表白,J1804,J,,积极,jzy
1162,1162_01,2022-08-12,,,True,其他,,,,消极,
1163,1163_01,2022-08-12,,,False,表白,J1807,J,初中喜欢的第二个女生,积极,zyy
1164,1164_01,2022-08-12,J2402,J,False,其他,,,,中性,
1167,1167_01,2022-08-12,,,True,表白,j2306,J,被爱,积极,zhj
1168,1168_01,2022-08-12,,,True,吐槽,,,在群里开团且管理失职,消极,wht cpn rht sfy
1169,1169_01,2022-08-12,,,True,表白,J1805,J,,积极,cck
1170,1170_01,2022-08-12,,,True,表白,J1804,J,,积极,jzy
1171,1171_01,2022-08-12,,,True,吐槽,,,,消极,
1172,1172_01,2022-08-12,,,True,提问,,,,中性,
1173,1173_01,2022-08-12,,,True,提问,,,,中性,
1174,1174_01,2022-08-12,,,True,祝福,,,,积极,
1175,1175_01,2022-08-12,,,True,提问,,J,询问考试日期,中性,
1176,1176_01,2022-08-11,S2402,I,False,推广,,,,中性,
1177,1177_01,2022-08-11,,,True,提问,,,,中性,
1178,1178_01,2022-08-11,,,True,寻人,J2208,J,校花,积极,zyq
1179,1179_01,2022-08-11,,,False,提问,,,磕CP,积极,alg lgls
1180,1180_01,2022-08-11,J2208,J,True,其他,,,高冷女神美女学霸,中性,
1181,1181_01,2022-08-11,,,True,表白,J2208,J,高冷女神美女学霸,积极,Wxf
1182,1182_01,2022-08-11,,,True,表白,J2304,J,,积极,wjy
1183,1183_01,2022-08-11,,,True,表白,,,,积极,GYJ
1184,1184_01,2022-08-11,,,True,提问,,,,中性,
1185,1185_01,2022-08-11,,,True,表白,J2304,J,,积极,wjyb
1186,1186_01,2022-08-11,,,True,表白,J2408,J,,积极,zxy
1187,1187_01,2022-08-11,,,True,寻人,,,老师,中性,yd
1188,1188_01,2022-08-11,,S,False,祝福,,,考试顺利，全会蒙对,积极,
1191,1191_01,2022-08-10,,,False,表白,J2308,J,喜欢他,积极,wyh
1192,1192_01,2022-08-10,,,True,表白,J2207,J,,积极,xyx
1193,1193_01,2022-08-10,,,True,表白,J2304,J,,积极,wqy
1194,1194_01,2022-08-10,,,True,表白,J2208,J,想念他，让他照顾好自己,积极,cbx
1195,1195_01,2022-08-10,,,False,祝福,,,生日祝福,积极,cly
1196,1196_01,2022-08-10,,,True,提问,,,老师,中性,lyy
1197,1197_01,2022-08-10,,,True,祝福,J2209,J,生日快乐,积极,lzh
1198,1198_01,2022-08-10,,,False,祝福,J2209,J,学长,积极,zh
1199,1199_01,2022-08-10,,,True,祝福,J2209,J,学长,积极,lzh
1200,1200_01,2022-08-10,,,True,提问,,,询问初中军训的劳累程度和中暑风险,中性,
1201,1201_01,2022-08-10,,,False,表白,J2208,J,,积极,cbx
1202,1202_01,2022-08-09,,,True,提问,,,,中性,
1203,1203_01,2022-08-09,,,True,提问,,,有去效东的分数但选择去鄞中的学长学姐,中性,
1209,1209_01,2022-08-09,,J,True,祝福,,J,最好的朋友，治愈，陪伴,积极,
1210,1210_01,2022-08-09,,,True,提问,,,,中性,wzs
1211,1211_01,2022-08-09,,,False,祝福,J2409,J,生日祝福,积极,zmn
1212,1212_01,2022-08-09,,,True,提问,,,询问准初三刷卷子品牌,中性,
1215,1215_01,2022-08-09,,,True,表白,,,闪闪发光，踢球，优秀,积极,
1216,1216_01,2022-08-09,,,True,吐槽,,,喜欢的男生,消极,xd
1217,1217_01,2022-08-09,,,True,吐槽,,,,消极,
1218,1218_01,2022-08-09,,,True,表白,,,曾经暗恋的对象，拒绝过表白,消极,
1219,1219_01,2022-08-09,,,True,表白,,,喜欢的人，拒绝过我的表白,消极,
1220,1220_01,2022-08-08,,,True,提问,,,,中性,
1221,1221_01,2022-08-08,,,True,祝福,J2204,J,过生日,积极,wj
1222,1222_01,2022-08-08,,,True,提问,,,,中性,
1223,1223_01,2022-08-08,,,True,提问,,,,中性,
1246,1246_01,2022-08-07,,,True,表白,,,暗恋对象,消极,
1247,1247_01,2022-08-07,,,True,表白,,,暗暗喜欢的人,消极,t
1249,1249_01,2022-08-07,,,True,表白,,,暗暗喜欢了很久,消极,t
1250,1250_01,2022-08-06,,,True,寻人,J2205,J,帅照,积极,cyc
1251,1251_01,2022-08-05,,,True,祝福,S2302,I,,积极,zbw yhy
1252,1252_01,2022-08-05,,,True,表白,J2106,J,,积极,
1253,1253_01,2022-08-05,,,True,祝福,,,七夕快乐,积极,TOJ2108
1255,1255_01,2022-08-05,,,False,寻人,J2208,J,帅照,中性,ytc
1256,1256_01,2022-08-05,,,True,表白,S2303,I,,积极,yhyp
1257,1257_01,2022-08-05,,,True,表白,,,浪漫诗意，表达爱意,积极,
1259,1259_01,2022-08-05,,,True,祝福,J2301,J,甜蜜的一对,积极,zjj zzhy
1260,1260_01,2022-08-05,,,True,祝福,J2210,J,过生日,积极,cyzj
1261,1261_01,2022-08-05,J2301,J,True,祝福,J2301,J,愿他们两个天天都开心,积极,yqy zzhy
1263,1263_01,2022-08-05,J2301,J,False,祝福,,,生日快乐，永怀善意清澈明朗,积极,zzhy
1264,1264_01,2022-08-04,,,True,祝福,,,有情人终成眷属,消极,tb
1265,1265_01,2022-08-04,,,True,祝福,S2301,I,六个单身狗,积极,ljn ry dhy gzq wsy hxy
1266,1266_01,2022-08-04,J2303,J,False,祝福,,,七夕快乐,积极,
1268,1268_01,2022-08-04,,,True,表白,J2307,J,很好的人,积极,ptw
1269,1269_01,2022-08-04,J2403,J,False,祝福,J2403,J,全体成员,积极,J2403bqtcy
1270,1270_01,2022-08-04,J2206,J,True,表白,J2206,J,,积极,jxg
1271,1271_01,2022-08-04,,,False,吐槽,,,吐槽关于落地核酸隔离的事情,消极,
1272,1272_01,2022-08-04,,,True,表白,,,白月光,积极,
1274,1274_01,2022-08-04,,,True,表白,J2202,J,,积极,cnx
1275,1275_01,2022-08-04,,,True,表白,S2303,S,篮球,积极,xsz
1277,1277_01,2022-08-04,,,False,祝福,,,害羞内敛,积极,
1278,1278_01,2022-08-04,,,True,祝福,J2109,J,全体同学,积极,
1280,1280_01,2022-08-04,,,False,祝福,J2410 J2410,J J,百年好合,积极,wsh ly
1281,1281_01,2022-08-04,,,True,祝福,J2301,J,七夕快乐,积极,lfy
1282,1282_01,2022-08-04,2304,,True,祝福,,,99,积极,cxs
1283,1283_01,2022-08-04,,,True,祝福,J2401,J,全体同学,积极,J2401bqttx
1284,1284_01,2022-08-04,J2301,J,True,吐槽,J2301,J,全体同学,消极,
1285,1285_01,2022-08-04,,,True,祝福,,,远在天边披荆斩棘,积极,
1286,1286_01,2022-08-04,J2408,J,True,祝福,J2408,J,全体同学,积极,
1287,1287_01,2022-08-04,J2409,J,True,祝福,J2409,J,全体同学七夕孤寡，除了周先生和王女士,积极,J2409qttx zxs wns
1288,1288_01,2022-08-04,J2403,J,True,祝福,J2403,J,寡蛙们,积极,
1290,1290_01,2022-08-04,J2301,J,True,吐槽,J2301,J,孤寡,消极,qttx
1292,1292_01,2022-08-04,,,True,吐槽,,,七夕节孤寡,消极,zgy
1293,1293_01,2022-08-04,,,True,表白,J2306,J,,积极,zzr
1294,1294_01,2022-08-04,,,True,祝福,,,七夕快乐,积极,zty
1295,1295_01,2022-08-04,,,True,祝福,J2209 J2302,J J,祝福对象,积极,zh ycb
1296,1296_01,2022-08-04,,,True,表白,,,准高一,积极,sys
1300,1300_01,2022-08-04,,,True,其他,,,,中性,
1303,1303_01,2022-08-04,,,True,表白,,,被表白者,积极,040181
1307,1307_01,2022-08-04,,J,True,提问,,,化学学习困难,消极,
1308,1308_01,2022-08-04,,,False,祝福,,,祝大家七夕孤寡,积极,
1309,1309_01,2022-08-04,J2201,J,True,表白,J2201,J,,积极,CD
1310,1310_01,2022-08-04,,,True,提问,,,,中性,
1311,1311_01,2022-08-03,,,True,提问,,,,中性,
1312,1312_01,2022-08-03,,,True,寻人,J2410,J,,中性,ly
1315,1315_01,2022-08-02,,,True,寻人,J2305,J,,中性,sjh
1316,1316_01,2022-08-02,,,True,提问,,,,中性,
1317,1317_01,2022-08-01,,,True,表白,,,喜欢的人,积极,
1318,1318_01,2022-08-01,,,True,寻人,J2204,J,求QQ,中性,ycy
1319,1319_01,2022-08-01,,,True,其他,,,温柔可人落落大方长相好学习好,积极,
1320,1320_01,2022-08-01,,,True,其他,,,温柔可人落落大方长相好学习好,积极,sjw
1323,1323_01,2022-08-01,,,True,提问,,,,中性,
1324,1324_01,2022-08-01,,,True,寻人,23届,,询问联系方式,中性,zzh
1325,1325_01,2022-08-01,,,True,提问,,,,中性,
1326,1326_01,2022-08-01,,,True,提问,,,,中性,
1327,1327_01,2022-08-01,,,True,提问,,,,中性,
1328,1328_01,2022-08-01,,,True,提问,,,询问宿舍蚊帐类型,中性,
1329,1329_01,2022-08-01,,,True,提问,,,,中性,
1330,1330_01,2022-08-01,,,True,提问,,,,中性,
1331,1331_01,2022-08-01,J2305,J,False,其他,,,帅照,积极,zsjh
1333,1333_01,2022-08-01,J2301,J,False,寻物,,,丢了泳镜和泳帽,中性,
1334,1334_01,2022-08-01,,,True,寻人,J2203,J,求QQ,中性,zwr
1335,1335_01,2022-08-01,,,True,寻人,J2303,J,,中性,zwr
1336,1336_01,2022-08-01,,,True,其他,,,我姐是直女，数学课代表暗恋她，有互动和送礼物,积极,wj sxkdb
1337,1337_01,2022-08-01,,,True,提问,,,,中性,
1338,1338_01,2022-08-01,,,True,提问,,,想创滑板社团，询问条件和是否可自任社长,中性,
1339,1339_01,2022-08-01,,,True,寻人,J2307,J,求qq,中性,wyq
1340,1340_01,2022-08-01,,,True,其他,,,找玩伴,积极,
1341,1341_01,2022-08-01,,,True,提问,,,,中性,
1342,1342_01,2022-07-31,,,True,提问,3届,,询问游泳模拟考感觉,中性,jrm
1343,1343_01,2022-07-31,,,True,提问,,,,中性,
1344,1344_01,2022-07-31,,,True,提问,,,,中性,
1345,1345_01,2022-07-31,,,False,提问,,,,中性,wlc
1346,1346_01,2022-07-31,S2301,I,False,其他,,,会抽烟、能喝酒蹦迪、聪明,中性,
1347,1347_01,2022-07-30,,,True,提问,,,询问宿舍规定和课程活动,中性,
1348,1348_01,2022-07-30,2404,,True,其他,,,有马甲线，长得挺好看，学习好,积极,
1349,1349_01,2022-07-30,,J,True,提问,,,,中性,
1350,1350_01,2022-07-30,,,True,祝福,,,室友和生辅,积极,qy xch
1351,1351_01,2022-07-30,J2305,J,True,寻人,J2305,J,求QQ,中性,sx
1352,1352_01,2022-07-30,,,True,提问,,,询问女生浴室设施和隐私问题,中性,
1353,1353_01,2022-07-30,,,False,推广,,,,中性,
1354,1354_01,2022-07-30,,,True,推广,,,,中性,
1355,1355_01,2022-07-30,,,False,其他,,,上次投的小说要看续文,中性,
1356,1356_01,2022-07-30,,,True,提问,,,,中性,
1357,1357_01,2022-07-30,,,True,寻人,,,帅,积极,cyz
1358,1358_01,2022-07-30,,,True,寻人,J2205,J,求QQ,中性,xzy
1359,1359_01,2022-07-30,,,True,提问,,,宁波天一附丘的自习地点,中性,
1360,1360_01,2022-07-29,,,True,祝福,,I,百年好合,积极,r lj
1361,1361_01,2022-07-29,,,False,推广,,,宣传番茄todo自习室,积极,
1364,1364_01,2022-07-29,J2301,J,True,吐槽,,,不知名,中性,
1365,1365_01,2022-07-29,,,True,提问,,,番茄ToDo自习室专注的人少,中性,
1366,1366_01,2022-07-28,,,True,其他,,,叙述故事，无明确目标对象,中性,
1367,1367_01,2022-07-28,J2403,J,False,其他,,,小说创作，关于任鸿涛和陈淡祚的同居日常,积极,
1368,1368_01,2022-07-28,,,False,提问,,,,中性,
1371,1371_01,2022-07-28,,,True,吐槽,,,吐槽学习压力,消极,
1375,1375_01,2022-07-28,,,True,寻物,,,结婚视频,中性,Amanda
1378,1378_01,2022-07-28,,,True,提问,,,,中性,
1379,1379_01,2022-07-28,,,True,其他,,,结婚视频照片,中性,lj
1381,1381_01,2022-07-28,,,True,其他,,,,中性,
1383,1383_01,2022-07-28,,,True,提问,,,,中性,
1385,1385_01,2022-07-28,,,True,表白,J2410,J,,积极,lzh
1386,1386_01,2022-07-28,,,True,寻人,J2205,J,求照片,中性,zgy
1387,1387_01,2022-07-28,,,False,表白,J2408,J,,积极,zty
1388,1388_01,2022-07-28,,,True,祝福,,,幸福,积极,sb xb
1390,1390_01,2022-07-28,,,True,其他,,,媳妇和闺女,积极,sb xb
1393,1393_01,2022-07-28,J2408,J,False,其他,J2610,J,,中性,cdz
1395,1395_01,2022-07-28,J2408,J,True,其他,J2305 J2408,J,发消息嗓子哑,中性,cdz cyz rht
1396,1396_01,2022-07-28,,,True,表白,J2410,J,老婆,积极,lzh
1397,1397_01,2022-07-27,,,True,表白,J2410,J,,积极,LMZp
1398,1398_01,2022-07-27,,,True,提问,,,,中性,
1400,1400_01,2022-07-27,J2404,J,True,提问,J2404,J,好磕的CP,积极,
1401,1401_01,2022-07-27,,,True,寻人,,,找小伙伴连麦学习,积极,
1402,1402_01,2022-07-27,,,False,寻人,,,你在哪里,积极,tb
1403,1403_01,2022-07-27,,,True,提问,S2215,I,22届15班的情侣,中性,
1404,1404_01,2022-07-27,,,True,寻人,,,寻找羽翊,中性,yy
1405,1405_01,2022-07-27,,,True,寻人,,,寻找苏荪,中性,ss
1406,1406_01,2022-07-27,,,True,表白,J2408,J,,积极,rht
1407,1407_01,2022-07-27,,,True,寻人,,,要QQ,中性,jxy
1410,1410_01,2022-07-26,,,False,其他,,,,中性,
1411,1411_01,2022-07-26,,,True,推广,,,,中性,
1413,1413_01,2022-07-26,,,True,祝福,J2408 J2408 J2305,J J J,幸福,积极,rht xy cyz
1414,1414_01,2022-07-26,,,True,其他,,J,初一新生,中性,cxy
1416,1416_01,2022-07-26,J2305,J,True,表白,J2305,J,,积极,sx
1418,1418_01,2022-07-26,,,True,祝福,,,祝福幸福,积极,
1419,1419_01,2022-07-26,,,True,其他,,,珍惜宁外人和饭,积极,
1421,1421_01,2022-07-26,,,True,推广,,,帮忙填问卷,中性,
1423,1423_01,2022-07-26,,,False,提问,,,玩ns或xbox的人,中性,
1424,1424_01,2022-07-26,J2209,J,True,其他,,,,积极,
1425,1425_01,2022-07-26,J2209,J,False,其他,,,rapper，未来可期,积极,
1426,1426_01,2022-07-26,,,True,提问,,,玩移动版泰拉瑞亚和派对之星,中性,nwr
1427,1427_01,2022-07-26,,,True,寻人,,,陪玩MC造房子,积极,
1428,1428_01,2022-07-26,,,True,表白,,,,积极,gg
1429,1429_01,2022-07-26,,,False,寻人,,,玩球球大作战的队友,中性,
1430,1430_01,2022-07-26,,,True,寻人,J2202,J,高中去向,中性,wxh
1431,1431_01,2022-07-25,,,True,提问,,,询问三个食堂有什么，提到有火锅,中性,
1432,1432_01,2022-07-25,,,True,提问,,,,中性,
1433,1433_01,2022-07-25,,,True,提问,,,寻求英语字帖推荐,中性,
1434,1434_01,2022-07-25,,,True,提问,,,询问英语字帖推荐,中性,
1435,1435_01,2022-07-25,,,True,提问,,,关于宿舍电插板和蚊帐的询问,中性,
1436,1436_01,2022-07-25,,,True,其他,,,,中性,
1436,1436_02,2022-07-25,J2305,J,False,其他,,,,中性,
1437,1437_01,2022-07-25,,,True,其他,,,呼吁停止评论区对立，理性讨论,中性,
1438,1438_01,2022-07-25,,,True,祝福,,,新歌绝配空降排第一,积极,TNT
1439,1439_01,2022-07-25,,,True,表白,J2305 J2305,J J,傻笑,积极,sjh cdz
1440,1440_01,2022-07-25,,,True,表白,J2301,J,温柔体贴,积极,zjj
1441,1441_01,2022-07-25,,,True,祝福,,,新歌绝配空降排第一,积极,TNT
1442,1442_01,2022-07-25,,,True,推广,J2301,J,原神贼六，会撒娇，会秒回，会伪音，全能,积极,lyc
1443,1443_01,2022-07-25,,,False,祝福,,,新婚快乐,积极,Amanda
1444,1444_01,2022-07-25,,,True,提问,初三,J,询问感情关系,中性,syy zzhy
1445,1445_01,2022-07-24,,,False,祝福,,,新婚快乐,积极,Amanda
1446,1446_01,2022-07-24,,,False,祝福,,,新婚快乐,积极,Amandals
1447,1447_01,2022-07-24,,,True,寻人,,,未知身份,中性,
1448,1448_01,2022-07-24,,,False,祝福,,,新婚快乐,积极,Amanda
1449,1449_01,2022-07-24,,,False,祝福,J2404,J,大美女,积极,Amandadbl
1450,1450_01,2022-07-24,J2404,J,False,祝福,J2404,J,大美女,积极,Amanda dbl
1451,1451_01,2022-07-24,J2404,J,False,祝福,J2404,J,大美女,积极,AmandaTbl
1452,1452_01,2022-07-24,,,True,提问,,,,中性,
1453,1453_01,2022-07-24,,,False,祝福,,,新婚快乐,积极,Amanda
1454,1454_01,2022-07-24,,,True,表白,J2205,J,画的好看,积极,cyc
1456,1456_01,2022-07-24,,,True,表白,J2201,J,大帅哥,积极,Ijz
1457,1457_01,2022-07-24,J2202,J,True,提问,J2202,J,询问高中去向,中性,cnx
1459,1459_01,2022-07-24,J2305,J,True,推广,,,打原神成绩好篮球帅,积极,
1460,1460_01,2022-07-24,,,True,表白,新初三,J,打游戏好帅,积极,smj
1461,1461_01,2022-07-24,,,True,提问,,,询问泳池深度,中性,
1468,1468_01,2022-07-23,,,True,提问,,,,中性,
1469,1469_01,2022-07-23,,,True,其他,新高三,,大美女,积极,xnxj
1470,1470_01,2022-07-23,,,False,推广,,,初中学习资料，包括理科和文科，有中考真题和竞赛培优,积极,
1478,1478_01,2022-07-23,,,False,其他,,,,中性,
1484,1484_01,2022-07-22,,,True,寻人,,,nw初中22届的女生，关注我两年,中性,
1486,1486_01,2022-07-22,,,True,提问,,,,中性,
1487,1487_01,2022-07-22,,,True,祝福,,,很甜,积极,omy wy
1488,1488_01,2022-07-22,,,True,祝福,S2401,S,很甜，绝配,积极,wy omy99
1489,1489_01,2022-07-22,,,True,祝福,S2401,S,祝福永远不分开,积极,wy omy9
1490,1490_01,2022-07-22,,,True,祝福,S2401,S,祝福永远不分开,积极,wy omy9
1491,1491_01,2022-07-22,,,True,寻人,J2301,J,想认识,积极,zjj
1493,1493_01,2022-07-22,,,True,其他,,,新歌Hugme,积极,cxk
1495,1495_01,2022-07-22,,,True,提问,J2202,J,询问是否有npy,中性,cnx
1496,1496_01,2022-07-22,,,True,推广,,,需要学习资料,积极,xdxm
1498,1498_01,2022-07-21,,,True,提问,,,询问女生对男生类型的偏好,中性,
1499,1499_01,2022-07-21,,,True,提问,,,男生分辨能力,中性,
1500,1500_01,2022-07-21,,,True,提问,,,,中性,
1501,1501_01,2022-07-21,,,True,祝福,J2208 J2303,J J,祝福长久,积极,cby yjn
1502,1502_01,2022-07-21,,,True,提问,J2208,J,,中性,cby
1503,1503_01,2022-07-21,,,False,寻人,,,长的好看,积极,lry
1505,1505_01,2022-07-21,,,False,寻人,新高一7班,,,中性,jy
1506,1506_01,2022-07-21,,,True,其他,新高三9班,S,加好友,积极,sxc
1508,1508_01,2022-07-20,,,False,推广,,,老师,积极,sj
1509,1509_01,2022-07-20,,,True,寻人,新高一9班,I,下午遇见,积极,sxc
1510,1510_01,2022-07-20,,I,False,寻人,,,,中性,
1511,1511_01,2022-07-20,J2201,J,True,提问,,,询问高中去向,中性,szy
1512,1512_01,2022-07-20,S2607,S,False,寻人,,,,中性,
1513,1513_01,2022-07-20,,,False,提问,,,,中性,
1514,1514_01,2022-07-20,,,False,表白,,,帅,积极,ckh
1515,1515_01,2022-07-20,,,True,提问,,,,中性,
1516,1516_01,2022-07-20,,,True,提问,,,询问每日广播的音乐表,中性,
1517,1517_01,2022-07-20,,,False,其他,,,安利铃声和询问粉丝群,积极,
1518,1518_01,2022-07-20,,,True,推广,,,,中性,
1520,1520_01,2022-07-19,,,True,提问,,,询问复习方法和练习册推荐,中性,gwxzxj
1521,1521_01,2022-07-19,,,False,推广,,,喜欢汉服,积极,xdxmm
1522,1522_01,2022-07-19,,,True,寻人,,,女孩子,中性,
1523,1523_01,2022-07-18,J2204,J,False,寻人,,,一起去看姜云升演唱会的uu,积极,
1525,1525_01,2022-07-18,,,True,推广,,,免费赠送八年级下册语文手抄稿,积极,
1527,1527_01,2022-07-18,,,False,提问,,,求床铺尺寸和社会实践信息,中性,
1528,1528_01,2022-07-18,,,False,推广,,,,中性,
1532,1532_01,2022-07-16,,,True,表白,S2401,I,帅气温柔,积极,xzy
1533,1533_01,2022-07-16,,,True,表白,S2403,I,帅,积极,zzh
1534,1534_01,2022-07-16,,,True,其他,,,,中性,
1534,1534_02,2022-07-16,,,True,表白,S2403,S,帅,积极,zzh
1535,1535_01,2022-07-16,,,True,提问,,,,中性,
1536,1536_01,2022-07-16,,,True,寻人,,,观测者,中性,vwp kaf
1537,1537_01,2022-07-15,,,True,提问,,,,中性,
1539,1539_01,2022-07-15,,J,True,提问,,,,中性,
1540,1540_01,2022-07-15,,,False,其他,,,赠送初中名著,中性,
1541,1541_01,2022-07-15,,,True,提问,,,,中性,
1542,1542_01,2022-07-14,,,False,提问,,,询问宁外军训地点和时长,中性,
1543,1543_01,2022-07-14,,,True,提问,高一三班,,询问是否有男友,中性,nyh
1544,1544_01,2022-07-14,,,True,寻人,,,听kpop,中性,
1546,1546_01,2022-07-14,,,False,提问,,,询问新高一和新AP的大群,中性,
1547,1547_01,2022-07-14,,,False,寻人,,,求QQ,中性,nwmlssz
1549,1549_01,2022-07-14,,,True,提问,,,理创班分的内容和复习资料推荐,中性,xjxz
1550,1550_01,2022-07-12,,,True,推广,,,推广网络用语调研问卷,积极,
1551,1551_01,2022-07-12,,,True,推广,,,邀请填写关于网络用语合理性的调研问卷,积极,
1552,1552_01,2022-07-12,,,False,提问,,,知道宁外铃声顺序的人,中性,
1553,1553_01,2022-07-12,,,True,提问,,,询问宁外毕业生去上海lsa的情况,中性,
1556,1556_01,2022-07-12,,,True,提问,,,学长学姐,中性,xddxzxjm
1557,1557_01,2022-07-12,,,True,提问,,,宁外高中舞蹈社的办社情况,中性,
1558,1558_01,2022-07-12,,,False,祝福,,,祝暑假快乐,积极,cg
1560,1560_01,2022-07-12,,,True,推广,,,请求帮忙做暑假政治作业,中性,
1562,1562_01,2022-07-12,2209,I,True,寻人,2209,I,高中去向,中性,ly
1563,1563_01,2022-07-12,,,False,寻人,,,会音乐制作、喜欢电子音乐,积极,
1564,1564_01,2022-07-12,,,True,提问,S2203 S2201,S S,在一起多久了,中性,zrc gyl
1565,1565_01,2022-07-12,,,True,推广,,,喜欢音乐的同学,积极,
1566,1566_01,2022-07-12,,,True,吐槽,,,语言培训,消极,
1567,1567_01,2022-07-12,,,True,提问,,,询问暑假作业要求,中性,
1567,1567_02,2022-07-12,,,True,其他,,,撤回之前请求,中性,
1567,1567_03,2022-07-12,,,True,寻人,,,求QQ,中性,yjnwzjz5Mxe00Si
1569,1569_01,2022-07-09,,,True,寻人,新高一,,会板绘或画画的美女,中性,
1570,1570_01,2022-07-09,,,True,提问,,,,中性,
1571,1571_01,2022-07-09,,,False,寻人,高一九班,S,求QQ,中性,
1573,1573_01,2022-07-09,,I,False,推广,,,对CTB比赛感兴趣的同学,中性,
1575,1575_01,2022-07-09,,,True,推广,,,找好友，ACG圈，玩游戏聊番,积极,
1576,1576_01,2022-07-09,,,True,祝福,J2305,J,祝福追到真爱,积极,sx
1577,1577_01,2022-07-09,,,True,提问,,,,中性,
1578,1578_01,2022-07-09,,S,True,提问,,,询问宁外高中普通部周末安排,中性,
1579,1579_01,2022-07-09,,,True,表白,,,卷超级快讲课有意思说话声音好听,积极,dcl
1580,1580_01,2022-07-09,,,True,表白,J2209,J,优秀可爱,积极,xsy
1581,1581_01,2022-07-09,,,False,寻人,,,现役罗琼老师的学生，新初二,中性,lqlsdxs
